Job_Id,Position,Company,Job_Description,Opening_Date,Closing_Date,Details,Url,,,,Link
809169,Head Of Design (1),Fashion Bug (Pvt) Ltd,Please refer the advertisement ,Tue Feb 09 2021,Tue Mar 30 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=198&ac=0000000107&jc=0000809169&ec=0000000124&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=198&ac=0000000107&jc=0000809169&ec=0000000124&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=198&ac=0000000107&jc=0000809169&ec=0000000124&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=198&ac=0000000107&jc=0000809169&ec=0000000124&pg=applicant/vacancybyfunctionalarea.jsp
808763,Tech Lead - Software Development (1),Sumathi Group,Please refer the add. ,Tue Feb 09 2021,Tue Feb 23 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=199&ac=0000000421&jc=0000808763&ec=0000000555&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=199&ac=0000000421&jc=0000808763&ec=0000000555&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=199&ac=0000000421&jc=0000808763&ec=0000000555&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=199&ac=0000000421&jc=0000808763&ec=0000000555&pg=applicant/vacancybyfunctionalarea.jsp
780677,Software Engineers - .Net (1),Just In Time Holdings (Pvt) Ltd,Please refer the advertisement ,Tue Feb 09 2021,Fri Feb 26 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=200&ac=0000000167&jc=0000780677&ec=0000000201&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=200&ac=0000000167&jc=0000780677&ec=0000000201&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=200&ac=0000000167&jc=0000780677&ec=0000000201&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=200&ac=0000000167&jc=0000780677&ec=0000000201&pg=applicant/vacancybyfunctionalarea.jsp
759376,Safety Officer,Hayleys Group,Join The World Of Hayleys. ,Tue Feb 09 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=201&ac=0000000377&jc=0000759376&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=201&ac=0000000377&jc=0000759376&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=201&ac=0000000377&jc=0000759376&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=201&ac=0000000377&jc=0000759376&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp
749221,Site Engineer,Hayleys Group,Join the World of Hayleys. ,Tue Feb 09 2021,Fri Feb 19 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=202&ac=0000000377&jc=0000749221&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=202&ac=0000000377&jc=0000749221&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=202&ac=0000000377&jc=0000749221&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=202&ac=0000000377&jc=0000749221&ec=0000000495&pg=applicant/vacancybyfunctionalarea.jsp
810770,Senior / Associate ? Human Resources (Female) (1),BLUESTEPS,Monday to Friday from 2.00PM to 11:00 PM (Transport will be provided) ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=203&ac=0000000417&jc=0000810770&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=203&ac=0000000417&jc=0000810770&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=203&ac=0000000417&jc=0000810770&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=203&ac=0000000417&jc=0000810770&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp
810769,Senior / Associate ? Human Resources (Female) (1),BLUESTEPS,Monday to Friday from 2.00PM to 11:00 PM (Transport will be provided) ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=204&ac=0000000417&jc=0000810769&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=204&ac=0000000417&jc=0000810769&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=204&ac=0000000417&jc=0000810769&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=204&ac=0000000417&jc=0000810769&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp
810768,Senior / Associate ? Human Resources (Female) (1),BLUESTEPS,Monday to Friday from 2.00PM to 11:00 PM (Transport will be provided) ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=205&ac=0000000417&jc=0000810768&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=205&ac=0000000417&jc=0000810768&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=205&ac=0000000417&jc=0000810768&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=205&ac=0000000417&jc=0000810768&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp
810767,Senior / Associate ? Human Resources (Female) (1),BLUESTEPS,Monday to Friday from 2.00PM to 11:00 PM (Transport will be provided) ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=206&ac=0000000417&jc=0000810767&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=206&ac=0000000417&jc=0000810767&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=206&ac=0000000417&jc=0000810767&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=206&ac=0000000417&jc=0000810767&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp
810766,Senior / Associate ? Human Resources (Female) (1),BLUESTEPS,Monday to Friday from 2.00PM to 11:00 PM (Transport will be provided) ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=207&ac=0000000417&jc=0000810766&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=207&ac=0000000417&jc=0000810766&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=207&ac=0000000417&jc=0000810766&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=207&ac=0000000417&jc=0000810766&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp
810765,Senior / Associate ? Human Resources (Female) (1),BLUESTEPS,Monday to Friday from 2.00PM to 11:00 PM (Transport will be provided) ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=208&ac=0000000417&jc=0000810765&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=208&ac=0000000417&jc=0000810765&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=208&ac=0000000417&jc=0000810765&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=208&ac=0000000417&jc=0000810765&ec=0000000550&pg=applicant/vacancybyfunctionalarea.jsp
810759,Senior Developer - Salesforce (1),Virtusa (Pvt.) Ltd,Please refer attached ,Mon Feb 08 2021,Mon Mar 08 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=209&ac=0000000082&jc=0000810759&ec=0000000099&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=209&ac=0000000082&jc=0000810759&ec=0000000099&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=209&ac=0000000082&jc=0000810759&ec=0000000099&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=209&ac=0000000082&jc=0000810759&ec=0000000099&pg=applicant/vacancybyfunctionalarea.jsp
810754,Coordinator (1),Debug Group of Companies,Please refer the advertisement ,Mon Feb 08 2021,Sun Feb 28 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=210&ac=0000000262&jc=0000810754&ec=0000000338&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=210&ac=0000000262&jc=0000810754&ec=0000000338&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=210&ac=0000000262&jc=0000810754&ec=0000000338&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=210&ac=0000000262&jc=0000810754&ec=0000000338&pg=applicant/vacancybyfunctionalarea.jsp
810751,Retail Sales Associate,Bio Extracts (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=211&ac=DEFZZZ&jc=0000810751&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=211&ac=DEFZZZ&jc=0000810751&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=211&ac=DEFZZZ&jc=0000810751&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=211&ac=DEFZZZ&jc=0000810751&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810749,Account Executive (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment ,Mon Feb 08 2021,Sun Feb 21 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=212&ac=0000000354&jc=0000810749&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=212&ac=0000000354&jc=0000810749&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=212&ac=0000000354&jc=0000810749&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=212&ac=0000000354&jc=0000810749&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp
810748,SSE QA (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecruitment ,Mon Feb 08 2021,Sun Feb 21 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=213&ac=0000000354&jc=0000810748&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=213&ac=0000000354&jc=0000810748&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=213&ac=0000000354&jc=0000810748&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=213&ac=0000000354&jc=0000810748&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp
810747,SSE .Net (1),DCI Recruitment (Pvt) Ltd,As per attachment#DCIRecrruitment ,Mon Feb 08 2021,Sun Feb 21 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=214&ac=0000000354&jc=0000810747&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=214&ac=0000000354&jc=0000810747&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=214&ac=0000000354&jc=0000810747&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=214&ac=0000000354&jc=0000810747&ec=0000000469&pg=applicant/vacancybyfunctionalarea.jsp
810743,Junior Marketing Executive - Female,Company Name Withheld,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=215&ac=DEFZZZ&jc=0000810743&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=215&ac=DEFZZZ&jc=0000810743&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=215&ac=DEFZZZ&jc=0000810743&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=215&ac=DEFZZZ&jc=0000810743&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810742,Maintenance Assistant,Associated Battery Manufacturers (Ceylon) Limited,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=216&ac=DEFZZZ&jc=0000810742&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=216&ac=DEFZZZ&jc=0000810742&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=216&ac=DEFZZZ&jc=0000810742&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=216&ac=DEFZZZ&jc=0000810742&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810741,Manager - Investment and Fund Management,Ayenka Holdings (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=217&ac=DEFZZZ&jc=0000810741&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=217&ac=DEFZZZ&jc=0000810741&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=217&ac=DEFZZZ&jc=0000810741&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=217&ac=DEFZZZ&jc=0000810741&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810740,Assistant Mechanical Engineer,Pubudu Engineering (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=218&ac=DEFZZZ&jc=0000810740&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=218&ac=DEFZZZ&jc=0000810740&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=218&ac=DEFZZZ&jc=0000810740&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=218&ac=DEFZZZ&jc=0000810740&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810739,Forestry Officer,Damro Plantations,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=219&ac=DEFZZZ&jc=0000810739&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=219&ac=DEFZZZ&jc=0000810739&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=219&ac=DEFZZZ&jc=0000810739&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=219&ac=DEFZZZ&jc=0000810739&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810737,Internship - Strategy Consulting,MTI Consulting,Degree or a professional qualification augmented with practical experience ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=220&ac=DEFZZZ&jc=0000810737&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=220&ac=DEFZZZ&jc=0000810737&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=220&ac=DEFZZZ&jc=0000810737&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=220&ac=DEFZZZ&jc=0000810737&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810736,Executive - Property Development (1),DPMC Assetline Holdings (Pvt) Ltd,Please refer the Job Advertisement  ,Mon Feb 08 2021,Sun Feb 21 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=221&ac=0000000376&jc=0000810736&ec=0000000493&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=221&ac=0000000376&jc=0000810736&ec=0000000493&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=221&ac=0000000376&jc=0000810736&ec=0000000493&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=221&ac=0000000376&jc=0000810736&ec=0000000493&pg=applicant/vacancybyfunctionalarea.jsp
810735,Management Trainee - Operations (KPO/BPO),Orel IT (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=222&ac=DEFZZZ&jc=0000810735&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=222&ac=DEFZZZ&jc=0000810735&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=222&ac=DEFZZZ&jc=0000810735&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=222&ac=DEFZZZ&jc=0000810735&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810734,Executive Chef,Hibiscus Beach Hotel,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=223&ac=DEFZZZ&jc=0000810734&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=223&ac=DEFZZZ&jc=0000810734&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=223&ac=DEFZZZ&jc=0000810734&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=223&ac=DEFZZZ&jc=0000810734&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810732,NURSE (FEMALE) (1),Srilankan Airlines Ltd,Please refer the advertisement ,Mon Feb 08 2021,Thu Feb 18 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=224&ac=0000000381&jc=0000810732&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=224&ac=0000000381&jc=0000810732&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=224&ac=0000000381&jc=0000810732&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=224&ac=0000000381&jc=0000810732&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp
810731,Quantity Surveyor (Male) / Technical Officer / Project Coordinator (Male) (1),Integrity Associates (Pvt) Ltd,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=225&ac=DEFZZZ&jc=0000810731&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=225&ac=DEFZZZ&jc=0000810731&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=225&ac=DEFZZZ&jc=0000810731&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=225&ac=DEFZZZ&jc=0000810731&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810730,IT Positions (1),Maritime Placements (Pvt) Ltd,IT Positions ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=226&ac=0000000023&jc=0000810730&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=226&ac=0000000023&jc=0000810730&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=226&ac=0000000023&jc=0000810730&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=226&ac=0000000023&jc=0000810730&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810729,Senior Investigations Supervisor (1),Srilankan Airlines Ltd,Please refer the advertisement ,Mon Feb 08 2021,Thu Feb 18 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=227&ac=0000000381&jc=0000810729&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=227&ac=0000000381&jc=0000810729&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=227&ac=0000000381&jc=0000810729&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=227&ac=0000000381&jc=0000810729&ec=0000000499&pg=applicant/vacancybyfunctionalarea.jsp
810727,Regional Sales Manager,Central Finance Company PLC,Please refer the advertisement ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=228&ac=DEFZZZ&jc=0000810727&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=228&ac=DEFZZZ&jc=0000810727&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=228&ac=DEFZZZ&jc=0000810727&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=228&ac=DEFZZZ&jc=0000810727&ec=DEFZZZ&pg=applicant/vacancybyfunctionalarea.jsp
810726,Research and Development Manager (1),Maritime Placements (Pvt) Ltd,Research and Development Manager ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=229&ac=0000000023&jc=0000810726&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=229&ac=0000000023&jc=0000810726&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=229&ac=0000000023&jc=0000810726&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=229&ac=0000000023&jc=0000810726&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
810725,Manager - Quality Assurance (1),Maritime Placements (Pvt) Ltd,Manager - Quality Assurance ,Mon Feb 08 2021,Mon Feb 22 2021,Full View,"JavaScript:openSizeWindow('../employer/JobAdvertismentServlet?rid=230&ac=0000000023&jc=0000810725&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp',1098,631,'quickvacancysearch_1b0JEMl17IUuCYNnhn23CspWa')",../employer/JobAdvertismentServlet?rid=230&ac=0000000023&jc=0000810725&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,/employer/JobAdvertismentServlet?rid=230&ac=0000000023&jc=0000810725&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp,,https://topjobs.lk/employer/JobAdvertismentServlet?rid=230&ac=0000000023&jc=0000810725&ec=0000000023&pg=applicant/vacancybyfunctionalarea.jsp
